Search keyword report
"March 15, 2026 - March 28, 2026"
Keyword status,Keyword,Match type,Campaign,Ad group,Status,Status reasons,Currency code,Max. CPC,Impr.,Clicks,Cost,CTR,Impr. (Abs. Top) %,Keyword ID,Final URL,Search abs. top IS,Search lost abs. top IS (rank),Search exact match IS,Click share,Quality Score,Quality Score (hist.),Exp. CTR (hist.),Landing page exp. (hist.),Ad relevance (hist.),Base max. CPC,Conv. rate,Conversions,Avg. CPC,Cost / conv.
Enabled,[trituradora de documentos],Exact match,MX - Office,Office Organization_Wholesale_Exact,Eligible,,USD,1.40,2,1,1.98,50.00%,0.00%,309618201808,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_309618201808,< 10%,54.55%,< 10%,26.26%, --, --, --, --, --, --,0.00%,0.00,1.98,0.00
Enabled,[trituradora de documentos],Exact match,MX - Office,Office Organization_Procurement_Exact,Eligible,,USD,1.40,104,12,10.18,11.54%,40.40%,309618201808,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_309618201808,< 10%,55.95%,11.12%,16.08%,3,3,Average,Below average,Below average, --,0.00%,0.00,0.85,0.00
Enabled,"""papeleras al por mayor""",Phrase match,MX - Office,Office Furniture_Wholesale_Phrase,Eligible,,USD,3.47,614,48,79.22,7.82%,46.97%,335961162457,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_335961162457,< 10%,62.67%,20.00%,15.08%, --, --, --, --, --, --,0.00%,0.00,1.65,0.00
Enabled,"""distribuidores de sobres""",Phrase match,MX - Office,Mail_Distributors_Phrase,Eligible,,USD,2.89,75,3,8.54,4.00%,17.74%,1637275927801,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_1637275927801,< 10%,57.68%,< 10%,14.06%, --, --, --, --, --, --,0.00%,0.00,2.85,0.00
Enabled,[mobiliario oficina],Exact match,MX - Office,Furniture_Exact,Limited,below first page bid,USD,0.70,18,1,0.87,5.56%,11.11%,104309223,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_104309223,< 10%,65.22%,15.65%,11.24%,5,5,Average,Below average,Above average, --,0.00%,0.00,0.87,0.00
Enabled,[mesa conferencias],Exact match,MX - Office,Furniture_Exact,Eligible,,USD,2.41,39,7,15.67,17.95%,2.78%,420311438541,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_420311438541,< 10%,61.62%,< 10%,< 10%,3,3,Average,Below average,Below average, --,0.00%,0.00,2.24,0.00
Enabled,"""distribuidores de cinta""",Phrase match,MX - Office,Tape_Distributors_Phrase,Eligible,,USD,2.89,46,4,8.75,8.70%,35.00%,885540086532,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_885540086532,< 10%,60.15%,16.67%,< 10%, --, --, --, --, --, --,0.00%,0.00,2.19,0.00
Enabled,[trituradora de papel profesional],Exact match,MX - Product AMZ,Office_Office Organization_Distributors_Exact,Eligible,,USD,2.89,12,2,5.61,16.67%,16.67%,332313770862,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Product_AMZ_332313770862,< 10%,60.00%,30.00%,33.40%,3,3,Average,Below average,Below average, --,0.00%,0.00,2.81,0.00
Enabled,[mobiliario para oficinas],Exact match,MX - Office,Furniture_Exact,Limited,low quality,USD,3.47,107,5,15.40,4.67%,4.00%,18115701635,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_18115701635,< 10%,58.39%,18.21%,12.51%,1,1,Below average,Below average,Below average, --,0.00%,0.00,3.08,0.00
Enabled,[sillas oficina],Exact match,MX - Office,Furniture_Exact,Eligible,,USD,1.67,"1,386",98,177.06,7.07%,30.42%,104382383,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_104382383,< 10%,68.38%,15.50%,13.46%,4,4,Average,Below average,Average, --,0.00%,0.00,1.81,0.00
Enabled,[sillas de oficina],Exact match,MX - Office,Furniture_Exact,Eligible,,USD,1.40,203,15,29.30,7.39%,9.20%,104411163,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_104411163,< 10%,66.34%,10.14%,< 10%,4,4,Average,Below average,Average, --,0.00%,0.00,1.95,0.00
Enabled,[mobiliario de oficina],Exact match,MX - Office,Furniture_Exact,Eligible,,USD,4.16,29,3,7.08,10.34%,0.00%,104298183,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_104298183,< 10%,68.48%,< 10%,< 10%,3,3,Below average,Below average,Above average, --,0.00%,0.00,2.36,0.00
Enabled,[trituradora de documentos],Exact match,MX - Product AMZ,Office_Office Organization_Distributors_Exact,Eligible,,USD,2.41,238,9,19.20,3.78%,17.89%,309618201808,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Product_AMZ_309618201808,< 10%,63.51%,12.97%,20.32%,3,3,Average,Below average,Below average, --,0.00%,0.00,2.13,0.00
Enabled,[muebles de oficina],Exact match,MX - Office,Furniture_Exact,Eligible,,USD,1.40,52,9,15.80,17.31%,1.92%,14440181,https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_14440181,< 10%,69.77%,< 10%,< 10%,5,5,Average,Below average,Above average, --,0.00%,0.00,1.76,0.00
Enabled,"""comprar mercancías""",Phrase match,MX - Generic,Purchasing_Products_Phrase,Limited,below first page bid,USD,2.41,"1,221",97,162.05,7.94%,38.28%,2302719025154,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_2302719025154,< 10%,83.97%,< 10%,10.50%, --, --, --, --, --, --,0.00%,0.00,1.67,0.00
Enabled,"""productos para empresas""",Phrase match,MX - Generic,Core_Enterprises_Products_Phrase,Limited,below first page bid,USD,2.01,689,48,100.65,6.97%,39.16%,382135312247,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_382135312247,10.77%,81.58%,36.36%,19.58%, --, --, --, --, --, --,0.00%,0.00,2.10,0.00
Enabled,"""suministro distribuidor""",Phrase match,MX - Generic,Procurement_Suppliers_Phrase,Eligible,,USD,2.01,"1,469",138,307.49,9.39%,59.12%,917134595224,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_917134595224,14.58%,76.26%,75.00%,21.53%, --, --, --, --, --, --,0.00%,0.00,2.23,0.00
Enabled,"""compras industriales""",Phrase match,MX - Generic,Purchasing_Commercial Customers_Phrase,Limited,below first page bid,USD,3.70,187,4,17.13,2.14%,52.41%,372073274377,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_372073274377,14.45%,79.09%,< 10%,22.43%, --, --, --, --, --, --,0.00%,0.00,4.28,0.00
Enabled,"""aprovisionamiento de productos""",Phrase match,MX - Generic,Procurement_Products_Phrase,Limited,below first page bid,USD,1.67,162,7,50.65,4.32%,58.49%,965220202722,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_965220202722,10.92%,84.15%,11.11%,21.22%, --, --, --, --, --, --,0.00%,0.00,7.24,0.00
Enabled,"""suministro de productos""",Phrase match,MX - Generic,Procurement_Products_Phrase,Limited,below first page bid,USD,3.47,806,60,133.33,7.44%,47.58%,342223855406,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_342223855406,10.89%,80.27%,< 10%,21.94%, --, --, --, --, --, --,0.00%,0.00,2.22,0.00
Enabled,"""proveedor productos""",Phrase match,MX - Generic,Core_Suppliers_Products_Phrase,Limited,below first page bid,USD,1.01,"5,711",530,1081.83,9.28%,49.04%,1427251167114,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_1427251167114,11.35%,78.43%,48.48%,17.44%, --, --, --, --, --, --,0.00%,0.00,2.04,0.00
Enabled,[accesorios de negocios],Exact match,MX - Generic,Enterprises_Exact,Limited,low quality,USD,12.37,18,3,8.33,16.67%,86.67%,836360655038,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_836360655038,46.43%,53.57%,53.57%,53.91%, --, --, --, --, --, --,0.00%,0.00,2.78,0.00
Enabled,"""productos b2b""",Phrase match,MX - Generic,B2B_Products_Phrase,Limited,below first page bid,USD,0.64,57,7,16.98,12.28%,37.50%,52828903284,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_52828903284,< 10%,88.98%, --,14.75%, --, --, --, --, --, --,0.00%,0.00,2.43,0.00
Enabled,"""tienda al por mayor en línea""",Phrase match,MX - Generic,Wholesales_Buy_Phrase,Eligible,,USD,2.89,"8,277","1,078",1967.32,13.02%,67.51%,194425866762,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_194425866762,18.57%,73.05%,50.00%,24.02%, --, --, --, --, --, --,0.00%,0.00,1.82,0.00
Enabled,"""productos al por mayor""",Phrase match,MX - Generic,Core_Wholesales_Products_Phrase,Limited,below first page bid,USD,2.41,"4,325",500,1081.86,11.56%,58.27%,11858741384,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_11858741384,11.20%,69.88%,50.00%,16.64%, --, --, --, --, --, --,0.00%,0.00,2.16,0.00
Enabled,"""al por mayor""",Phrase match,MX - Generic,Wholesales_Phrase,Limited,below first page bid,USD,0.76,"7,945",971,1517.68,12.22%,65.87%,308974756,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_308974756,15.29%,80.33%,40.00%,19.39%,3,3,Below average,Below average,Above average, --,0.00%,0.00,1.56,0.00
Enabled,"""comercio al por mayor""",Phrase match,MX - Generic,Wholesales_Phrase,Limited,below first page bid,USD,1.07,221,32,34.06,14.48%,59.88%,1308146022,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_1308146022,< 10%,86.86%,17.65%,11.03%, --, --, --, --, --, --,0.00%,0.00,1.06,0.00
Enabled,"""crear una cuenta business en amazon""",Phrase match,MX - Brand Phrase,Account_Phrase,Eligible,,USD,91.43,135,28,85.45,20.74%,100.00%,1600794435971,https://www.amazon.com.mx/business/register/org/landing?ref_=pd_sl_MX_Brand_Phrase_1600794435971_y178941783358,98.67%,1.33%,100.00%,87.39%, --, --, --, --, --,63.56,0.00%,0.00,3.05,0.00
Enabled,"""cuenta amazon business""",Phrase match,MX - Brand Phrase,Account_Phrase,Eligible,,USD,17.80,"1,284",247,539.98,19.24%,93.21%,1994871790533,https://www.amazon.com.mx/business/register/org/landing?ref_=pd_sl_MX_Brand_Phrase_1994871790533_y178941783358,86.36%,13.64%,100.00%,83.50%, --, --, --, --, --,17.80,0.00%,0.00,2.19,0.00
Enabled,"""cuenta de empresa de amazon""",Phrase match,MX - Brand Phrase,Account_Phrase,Eligible,,USD,48.39,924,125,522.35,13.53%,96.02%,1600794436531,https://www.amazon.com.mx/business/register/org/landing?ref_=pd_sl_MX_Brand_Phrase_1600794436531_y178941783358,93.85%,6.15%,100.00%,84.58%, --, --, --, --, --,40.34,0.00%,0.00,4.18,0.00
Enabled,"""cuenta de empresa en amazon""",Phrase match,MX - Brand Phrase,Account_Phrase,Eligible,,USD,25.61,"2,031",334,690.99,16.45%,94.59%,1600794436691,https://www.amazon.com.mx/business/register/org/landing?ref_=pd_sl_MX_Brand_Phrase_1600794436691_y178941783358,90.73%,9.27%,100.00%,82.95%, --, --, --, --, --,36.84,0.00%,0.00,2.07,0.00
Enabled,"""amazon business cuenta""",Phrase match,MX - Brand Phrase,Account_Phrase,Eligible,,USD,17.80,202,28,66.10,13.86%,92.52%,489551735476,https://www.amazon.com.mx/business/register/org/landing?ref_=pd_sl_MX_Brand_Phrase_489551735476_y178941783358,83.90%,16.10%,100.00%,80.84%, --, --, --, --, --,17.80,0.00%,0.00,2.36,0.00
Enabled,"""comprar como negocio""",Phrase match,MX - Generic,Purchasing_Enterprises_Phrase,Limited,below first page bid,USD,2.28,172,16,39.42,9.30%,60.32%,965220206762,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_965220206762,20.32%,74.06%, --,28.15%, --, --, --, --, --, --,0.00%,0.00,2.46,0.00
Enabled,"""compra para empresa""",Phrase match,MX - Generic,Purchasing_Enterprises_Phrase,Limited,below first page bid,USD,7.17,502,48,137.72,9.56%,61.33%,888870541860,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_888870541860,30.41%,65.34%,23.29%,38.75%, --, --, --, --, --, --,0.00%,0.00,2.87,0.00
Enabled,"""tienda online para negocios""",Phrase match,MX - Generic,Enterprises_Shop_Phrase,Limited,below first page bid,USD,1.46,947,42,106.81,4.44%,33.75%,385509347506,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_385509347506,< 10%,85.31%,18.87%,10.46%, --, --, --, --, --, --,0.00%,0.00,2.54,0.00
Enabled,"""catálogo proveedor""",Phrase match,MX - Generic,Catalog_Suppliers_Phrase,Limited,below first page bid,USD,0.93,174,9,76.24,5.17%,56.52%,1433542334336,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_1433542334336,21.43%,72.25%,43.90%,23.76%, --, --, --, --, --, --,0.00%,0.00,8.47,0.00
Enabled,"""compras al por mayor""",Phrase match,MX - Generic,Wholesales_Purchasing_Phrase,Limited,below first page bid,USD,0.92,186,25,24.98,13.44%,60.42%,3068440550,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_3068440550,< 10%,85.86%, --,14.30%, --, --, --, --, --, --,0.00%,0.00,1.00,0.00
Enabled,[comprar al por mayor en línea],Exact match,MX - Generic,Wholesales_Exact,Eligible,,USD,7.17,464,68,123.98,14.66%,61.48%,93599731770,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_93599731770,43.58%,51.40%,70.95%,51.44%, --, --, --, --, --, --,0.00%,0.00,1.82,0.00
Enabled,[chucherías al por mayor],Exact match,MX - Generic,Wholesales_Exact,Limited,below first page bid,USD,0.53,104,13,39.33,12.50%,81.11%,406088227124,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_406088227124,30.80%,65.40%,37.97%,35.38%, --, --, --, --, --, --,0.00%,0.00,3.03,0.00
Enabled,[lotes al por mayor],Exact match,MX - Generic,Wholesales_Exact,Eligible,,USD,7.17,32,8,22.47,25.00%,86.21%,388015710924,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_388015710924,48.08%,46.15%,55.77%,48.73%,3,3,Average,Below average,Below average, --,0.00%,0.00,2.81,0.00
Enabled,[venta al por mayor],Exact match,MX - Generic,Wholesales_Exact,Limited,low quality,USD,1.90,316,50,93.16,15.82%,68.77%,2213550380,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_2213550380,38.51%,56.46%,55.80%,48.97%,1,1,Below average,Below average,Below average, --,0.00%,0.00,1.86,0.00
Enabled,"""proveedor b2b""",Phrase match,MX - Generic,B2B_Suppliers_Phrase,Eligible,,USD,7.17,433,14,50.78,3.23%,33.64%,967049611378,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_967049611378,< 10%,83.31%,75.00%,17.84%, --, --, --, --, --, --,0.00%,0.00,3.63,0.00
Enabled,"""distribuidor comercial""",Phrase match,MX - Generic,Distributors_Enterprises_Phrase,Limited,below first page bid,USD,1.67,293,12,23.91,4.10%,43.19%,10106388913,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_10106388913,< 10%,85.50%, --,< 10%, --, --, --, --, --, --,0.00%,0.00,1.99,0.00
Enabled,"""amazon business mexico""",Phrase match,MX - Brand Phrase,Pure_Phrase,Eligible,,USD,83.49,197,34,136.61,17.26%,95.10%,594484594798,https://www.amazon.com.mx/business/register/org/landing?ref_=pd_sl_MX_Brand_Phrase_594484594798_y178941783598,84.17%,15.83%,100.00%,80.90%, --, --, --, --, --,63.56,0.00%,0.00,4.02,0.00
Enabled,[distribuidor comercial],Exact match,MX - Generic,Distributors_Enterprises_Exact,Limited,low quality,USD,9.75,51,1,5.38,1.96%,62.50%,1582605894,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_1582605894,42.37%,57.63%,67.80%,50.44%,1,1,Below average,Below average,Below average, --,0.00%,0.00,5.38,0.00
Enabled,"""amazon negocios mexico""",Phrase match,MX - Brand Phrase,Pure_Phrase,Eligible,,USD,63.56,49,5,43.86,10.20%,88.89%,1597597626454,https://www.amazon.com.mx/business/register/org/landing?ref_=pd_sl_MX_Brand_Phrase_1597597626454_y178941783598,64.86%,35.14%, --,66.77%, --, --, --, --, --,44.18,0.00%,0.00,8.77,0.00
Enabled,"""amazon for business""",Phrase match,MX - Brand Phrase,Pure_Phrase,Eligible,,USD,17.80,357,28,229.01,7.84%,79.27%,320496721401,https://www.amazon.com.mx/business/register/org/landing?ref_=pd_sl_MX_Brand_Phrase_320496721401_y178941783598,56.25%,43.75%, --,65.96%, --, --, --, --, --,25.61,0.00%,0.00,8.18,0.00
Enabled,"""distribuidor para industria""",Phrase match,MX - Generic,Distributors_Enterprises_Phrase,Limited,below first page bid,USD,1.48,158,7,21.32,4.43%,45.97%,1436633095191,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_1436633095191,< 10%,81.35%,< 10%,11.94%, --, --, --, --, --, --,0.00%,0.00,3.05,0.00
Enabled,"""amazon business""",Phrase match,MX - Brand Phrase,Pure_Phrase,Eligible,,USD,17.80,655,101,307.70,15.42%,92.24%,1802041673,https://www.amazon.com.mx/business/register/org/landing?ref_=pd_sl_MX_Brand_Phrase_1802041673_y178941783598,75.71%,24.29%, --,78.20%, --, --, --, --, --,17.80,0.00%,0.00,3.05,0.00
Enabled,"""amazon negocios""",Phrase match,MX - Brand Phrase,Pure_Phrase,Eligible,,USD,17.80,474,69,568.13,14.56%,85.71%,887057749151,https://www.amazon.com.mx/business/register/org/landing?ref_=pd_sl_MX_Brand_Phrase_887057749151_y178941783598,59.55%,40.45%,100.00%,62.52%, --, --, --, --, --,17.80,0.00%,0.00,8.23,0.00
Enabled,"""amazon para empresas""",Phrase match,MX - Brand Phrase,Pure_Phrase,Eligible,,USD,28.04,780,132,602.20,16.92%,95.96%,365259777553,https://www.amazon.com.mx/business/register/org/landing?ref_=pd_sl_MX_Brand_Phrase_365259777553_y178941783598,84.44%,15.56%,100.00%,84.92%, --, --, --, --, --,25.61,0.00%,0.00,4.56,0.00
Enabled,"""amazon empresa""",Phrase match,MX - Brand Phrase,Pure_Phrase,Eligible,,USD,7.85,"3,864",411,2172.67,10.64%,80.55%,318314577262,https://www.amazon.com.mx/business/register/org/landing?ref_=pd_sl_MX_Brand_Phrase_318314577262_y178941783598,46.75%,53.25%, --,41.88%, --, --, --, --, --,7.17,0.00%,0.00,5.29,0.00
Enabled,"""amazon empresarial""",Phrase match,MX - Brand Phrase,Pure_Phrase,Eligible,,USD,7.17,"1,162",95,894.28,8.18%,84.25%,2414553700543,https://www.amazon.com.mx/business/register/org/landing?ref_=pd_sl_MX_Brand_Phrase_2414553700543_y178941783598,68.92%,31.08%,100.00%,69.73%, --, --, --, --, --,7.17,0.00%,0.00,9.41,0.00
Enabled,"""distribuidor para negocios""",Phrase match,MX - Generic,Distributors_Enterprises_Phrase,Limited,below first page bid,USD,5.98,"1,310",147,293.12,11.22%,57.23%,965220210442,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_965220210442,21.18%,76.71%,50.00%,22.06%, --, --, --, --, --, --,0.00%,0.00,1.99,0.00
Enabled,"""amazon para negocios""",Phrase match,MX - Brand Phrase,Pure_Phrase,Eligible,,USD,5.98,134,39,288.90,29.10%,91.74%,383030400362,https://www.amazon.com.mx/business/register/org/landing?ref_=pd_sl_MX_Brand_Phrase_383030400362_y178941783598,70.92%,29.08%, --,69.98%, --, --, --, --, --,6.78,0.00%,0.00,7.41,0.00
Enabled,"""distribuidor para empresas""",Phrase match,MX - Generic,Distributors_Enterprises_Phrase,Limited,below first page bid,USD,0.67,189,13,43.90,6.88%,62.66%,965220210362,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_965220210362,28.70%,57.10%,50.00%,32.61%, --, --, --, --, --, --,0.00%,0.00,3.38,0.00
Enabled,[proveedores para negocios],Exact match,MX - Generic,Suppliers_Enterprises_Exact,Eligible,,USD,10.32,97,16,44.58,16.49%,67.69%,406374697115,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_406374697115,53.66%,43.90%,79.27%,50.70%,4,4,Average,Below average,Average, --,0.00%,0.00,2.79,0.00
Enabled,"""equipo al por mayor""",Phrase match,MX - Generic,Wholesales_Products_Phrase,Limited,below first page bid,USD,2.41,466,68,183.75,14.59%,76.63%,965220212322,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_965220212322,27.54%,64.09%, --,31.72%, --, --, --, --, --, --,0.00%,0.00,2.70,0.00
Enabled,"""artículos al por mayor""",Phrase match,MX - Generic,Wholesales_Products_Phrase,Limited,below first page bid,USD,1.16,"7,492",980,1318.97,13.08%,64.10%,62592439924,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_62592439924,12.79%,78.56%, --,17.83%, --, --, --, --, --, --,0.00%,0.00,1.35,0.00
Enabled,"""ventas b2b""",Phrase match,MX - Generic,B2B_Enterprise_Phrase,Limited,below first page bid,USD,7.17,666,19,160.51,2.85%,62.45%,48370225780,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_48370225780,19.63%,66.59%,24.55%,31.54%, --, --, --, --, --, --,0.00%,0.00,8.45,0.00
Enabled,"""mayorista españa""",Phrase match,MX - Generic,Core_Wholesalers_Phrase,Limited,below first page bid,USD,0.44,"1,026",118,327.85,11.50%,71.71%,330903358763,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_330903358763,25.39%,64.95%, --,31.93%, --, --, --, --, --, --,0.00%,0.00,2.78,0.00
Enabled,"""para empresas""",Phrase match,MX - Generic,Core_Enterprises_Phrase,Limited,below first page bid,USD,3.47,138,6,22.74,4.35%,43.86%,103797294,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_103797294,12.11%,80.63%, --,19.59%, --, --, --, --, --, --,0.00%,0.00,3.79,0.00
Enabled,"""tienda b2b""",Phrase match,MX - Generic,B2B_Marketplace_Phrase,Limited,below first page bid,USD,2.36,90,6,31.03,6.67%,41.67%,354612552470,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_354612552470,11.03%,86.03%,30.77%,20.45%, --, --, --, --, --, --,0.00%,0.00,5.17,0.00
Enabled,[mayoreo],Exact match,MX - Generic,Core_Wholesalers_Exact,Limited,below first page bid,USD,3.47,764,71,88.26,9.29%,54.01%,297305718368,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_297305718368,21.00%,71.18%,38.88%,33.37%,3,3,Average,Below average,Below average, --,0.00%,0.00,1.24,0.00
Enabled,"""accesorios comerciales""",Phrase match,MX - Generic,Enterprises_Phrase,Limited,below first page bid,USD,2.01,324,23,42.19,7.10%,44.13%,354145361947,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_354145361947,< 10%,87.14%,100.00%,10.91%, --, --, --, --, --, --,0.00%,0.00,1.83,0.00
Enabled,[mayorista mexico],Exact match,MX - Generic,Core_Wholesalers_Exact,Eligible,,USD,5.98,250,32,49.21,12.80%,37.31%,377297945909,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_358645687811,23.61%,73.11%,63.28%,37.92%,3,3,Average,Below average,Below average, --,0.00%,0.00,1.54,0.00
Enabled,"""compras proveedor""",Phrase match,MX - Generic,Suppliers_Products_Phrase,Limited,below first page bid,USD,1.58,"3,284",349,570.02,10.63%,50.97%,1436633094951,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_1436633094951,11.07%,79.67%,< 10%,17.15%, --, --, --, --, --, --,0.00%,0.00,1.63,0.00
Enabled,"""proveedor equipamiento""",Phrase match,MX - Generic,Suppliers_Products_Phrase,Limited,below first page bid,USD,3.47,397,38,124.55,9.57%,59.16%,1436633096311,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_1436633096311,21.07%,72.44%,100.00%,29.55%, --, --, --, --, --, --,0.00%,0.00,3.28,0.00
Enabled,"""equipamiento comercial""",Phrase match,MX - Generic,Enterprises_Products_Phrase,Limited,below first page bid,USD,0.76,"1,379",117,293.88,8.48%,72.02%,17890581515,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_17890581515,10.71%,78.51%,38.10%,18.57%, --, --, --, --, --, --,0.00%,0.00,2.51,0.00
Enabled,"""catálogo al por mayor""",Phrase match,MX - Generic,Catalog_Products_Phrase,Limited,below first page bid,USD,2.89,30,2,5.65,6.67%,42.31%,194416840842,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_194416840842,< 10%,> 90%,66.67%,< 10%, --, --, --, --, --, --,0.00%,0.00,2.83,0.00
Enabled,"""equipo para empresas""",Phrase match,MX - Generic,Enterprises_Products_Phrase,Limited,below first page bid,USD,2.13,79,3,44.25,3.80%,65.15%,369404521423,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_369404521423,29.66%,59.31%,100.00%,35.93%, --, --, --, --, --, --,0.00%,0.00,14.75,0.00
Enabled,"""proveedores comerciales""",Phrase match,MX - Generic,Suppliers_Enterprises_Phrase,Limited,below first page bid,USD,1.12,"1,101",106,270.24,9.63%,48.69%,11975194548,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_11975194548,13.46%,74.84%,27.27%,18.50%, --, --, --, --, --, --,0.00%,0.00,2.55,0.00
Enabled,"""proveedor para empresas""",Phrase match,MX - Generic,Suppliers_Enterprises_Phrase,Eligible,,USD,2.89,"1,165",101,272.32,8.67%,47.92%,967049612098,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_967049612098,17.30%,72.54%,81.82%,25.20%, --, --, --, --, --, --,0.00%,0.00,2.70,0.00
Enabled,[proveedores al por mayor],Exact match,MX - Generic,Wholesales_Suppliers_Exact,Eligible,,USD,5.98,921,141,242.33,15.31%,54.18%,27108168470,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_27108168470,32.22%,56.28%,59.41%,46.12%,5,5,Above average,Below average,Below average, --,0.00%,0.00,1.72,0.00
Enabled,[proveedor para mayoristas],Exact match,MX - Generic,Wholesales_Suppliers_Exact,Limited,low quality,USD,7.17,288,45,77.74,15.63%,57.82%,834738314768,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_834738314768,40.80%,53.51%,70.33%,50.63%,1,1,Below average,Below average,Below average, --,0.00%,0.00,1.73,0.00
Enabled,[proveedores para mayoristas],Exact match,MX - Generic,Wholesales_Suppliers_Exact,Eligible,,USD,7.17,180,23,66.95,12.78%,51.56%,857545461007,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_857545461007,36.26%,60.99%,70.33%,46.55%,4,4,Average,Below average,Average, --,0.00%,0.00,2.91,0.00
Enabled,"""compras para negocios""",Phrase match,MX - Generic,Enterprises_Buy_Phrase,Limited,below first page bid,USD,1.10,784,103,171.45,13.14%,58.20%,965220208042,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_965220208042,17.62%,74.66%, --,23.92%, --, --, --, --, --, --,0.00%,0.00,1.66,0.00
Enabled,"""empresa b2b""",Phrase match,MX - Generic,B2B_Shop_Phrase,Limited,below first page bid,USD,3.93,110,1,3.88,0.91%,35.00%,301633387342,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_301633387342,< 10%,> 90%,13.45%,< 10%, --, --, --, --, --, --,0.00%,0.00,3.88,0.00
